"Freq [GHz]","dB(S(1,1)) []"
0.56088,-2.23520375730366
0.561878,-2.05487149920081
0.562876,-1.87602337964555
0.563874,-1.70624112105554
0.564872,-1.55173841475182
0.56587,-1.41681064837089
0.566868,-1.30373287758012
0.567866,-1.21301500670947
0.568864,-1.14385230516817
0.569862,-1.09461693660197
0.57086,-1.06328744508151
0.571858,-1.04777063856508
0.572856,-1.04611253405299
0.573854,-1.05661724517571
0.574852,-1.07789942692801
0.57585,-1.1088938634427
0.576848,-1.14884029781615
0.577846,-1.19725573643154
0.578844,-1.25390154125204
0.579842,-1.31874895673562
0.58084,-1.39194414557858
0.581838,-1.47377203663246
0.582836,-1.56461704820797
0.583834,-1.66491785464822
0.584832,-1.77511273603022
0.58583,-1.89557173550797
0.586828,-2.0265120317165
0.587826,-2.16789395789525
0.588824,-2.31929746333693
0.589822,-2.47978310734549
0.59082,-2.64774839564879
0.591818,-2.82079941988883
0.592816,-2.99566822846259
0.593814,-3.16821516915665
0.594812,-3.3335573968426
0.59581,-3.48635328955506
0.596808,-3.6212428828694
0.597806,-3.73339871246229
0.598804,-3.81909288548999
0.599802,-3.87615731829264
0.6008,-3.90422552355753
0.601798,-3.90469936889237
0.602796,-3.88046190974991
0.603794,-3.83542334350772
0.604792,-3.77401505185585
0.60579,-3.7007329265134
0.606788,-3.61979184071832
0.607786,-3.53491003318627
0.608784,-3.44921036225733
0.609782,-3.36520942480274
0.61078,-3.28486255430423
0.611778,-3.20963723778206
0.612776,-3.14059469868968
0.613774,-3.07846627456291
0.614772,-3.02371642241676
0.61577,-2.97658741461513
0.616768,-2.93712225463526
0.617766,-2.90516243720835
0.618764,-2.88031636375217
0.619762,-2.86189312093626
0.62076,-2.84879599110447
0.621758,-2.83937246982462
0.622756,-2.83122627847571
0.623754,-2.82101738808829
0.624752,-2.80431454017716
0.62575,-2.77562180887763
0.626748,-2.7287572113853
0.627746,-2.65775939428875
0.628744,-2.55834567136458
0.629742,-2.42959368790492
0.63074,-2.27512022164078
0.631738,-2.10296861090955
0.632736,-1.92397303838767
0.633734,-1.74924880649457
0.634732,-1.58793035296861
0.63573,-1.44597047169786
0.636728,-1.32609999824084
0.637726,-1.22852923056973
0.638724,-1.15187784672501
0.639722,-1.09399245838892
0.64072,-1.05252211688771
0.641718,-1.02525810159613
0.642716,-1.01029808612725
0.643714,-1.00609907682307
0.644712,-1.01146857449464
0.64571,-1.025525898137
0.646708,-1.04765174775495
0.647706,-1.07743481878118
0.648704,-1.11461869986933
0.649702,-1.15904920704448
0.6507,-1.21062081967924
0.651698,-1.26922043559712
0.652696,-1.33466699873332
0.653694,-1.40664662026117
0.654692,-1.48464465877001
0.65569,-1.56787886872485
0.656688,-1.65524101037628
0.657686,-1.74525771962491
0.658684,-1.83608394293888
0.659682,-1.92554235728288
0.66068,-2.01121831829022
0.661678,-2.09061109488002
0.662676,-2.161329244703
0.663674,-2.22130411923246
0.664672,-2.26898568598094
0.66567,-2.30348399749025
0.666668,-2.32462969423112
0.667666,-2.33294525032545
0.668664,-2.32953883411324
0.669662,-2.31594764016672
0.67066,-2.29396317117221
0.671658,-2.26546734306556
0.672656,-2.2322988770907
0.673654,-2.1961585904511
0.674652,-2.15855321075096
0.67565,-2.12077169227064
0.676648,-2.08388562875923
0.677646,-2.04876534271834
0.678644,-2.01610452579826
0.679642,-1.98644805614923
0.68064,-1.96021928994641
0.681638,-1.9377444551392
0.682636,-1.91927268895109
0.683634,-1.90499077769529
0.684632,-1.89503183733933
0.68563,-1.88947708254581
0.686628,-1.888349537457
0.687626,-1.89159812397502
0.688624,-1.89907015300681
0.689622,-1.91047008391298
0.69062,-1.92530295615663
0.691618,-1.94280289901853
0.692616,-1.96185172191885
0.693614,-1.98090107900391
0.694612,-1.99792472537876
0.69561,-2.01044300174092
0.696608,-2.01567248968981
0.697606,-2.01084511272546
0.698604,-1.99369558679827
0.699602,-1.96303081139268
0.7006,-1.91920261320945
0.701598,-1.86427577358754
0.702596,-1.80177295243225
0.703594,-1.73605983799493
0.704592,-1.67159324591211
0.70559,-1.61228616317154
0.706588,-1.5611448261214
0.707586,-1.52019169519319
0.708584,-1.4905915734298
0.709582,-1.47287278957415
0.71058,-1.46715842044544
0.711578,-1.47336000338781
0.712576,-1.49131681000398
0.713574,-1.52088133921684
0.714572,-1.56195840999478
0.71557,-1.61450543592924
0.716568,-1.67849875451602
0.717566,-1.75386757759418
0.718564,-1.84039466517275
0.719562,-1.93758236160531
0.72056,-2.04448548230474
0.721558,-2.159520256983
0.722556,-2.28027243115517
0.723554,-2.40334736862592
0.724552,-2.52432622253866
0.72555,-2.63790412665988
0.726548,-2.73827205128834
0.727546,-2.81974827137672
0.728544,-2.87757088657698
0.729542,-2.90866466610558
0.73054,-2.91215402071994
0.731538,-2.88945439309953
0.732536,-2.84392088456018
0.733534,-2.78018766505222
0.734532,-2.70341201652868
0.73553,-2.6186163067833
0.736528,-2.53023638540387
0.737526,-2.44189370173456
0.738524,-2.35634867010465
0.739522,-2.27557136649563
0.74052,-2.20087074053574
0.741518,-2.13303997992493
0.742516,-2.07249293549242
0.743514,-2.01937984493676
0.744512,-1.97367909948883
0.74551,-1.93526635659471
0.746508,-1.90396420071369
0.747506,-1.87957589076805
0.748504,-1.86190625807829
0.749502,-1.85077197629067
0.7505,-1.84600244203832
0.751498,-1.84743148081053
0.752496,-1.85487906981337
0.753494,-1.86812130018343
0.754492,-1.88684601714715
0.75549,-1.91059128731538
0.756488,-1.93866465703536
0.757486,-1.97004411756646
0.758484,-2.00326823361475
0.759482,-2.0363344661653
0.76048,-2.06664143104651
0.761478,-2.09102881121869
0.762476,-2.10597686261628
0.763474,-2.10800760140869
0.764472,-2.0942655814955
0.76547,-2.06315505274068
0.766468,-2.01482223756204
0.767466,-1.95127222921097
0.768464,-1.87603615534202
0.769462,-1.79349632816152
0.77046,-1.70811222053785
0.771458,-1.62378858145105
0.772456,-1.54351580473738
0.773454,-1.46928197668543
0.774452,-1.40217556071802
0.77545,-1.348990073982
0.776448,-1.30722115973942
0.777446,-1.26797501393204
0.778444,-1.2317980684914
0.779442,-1.19931596688528
0.78044,-1.17123641513342
0.781438,-1.14834722825322
0.782436,-1.13150684943771
0.783434,-1.12162388000734
0.784432,-1.11962157693248
0.78543,-1.1263831781559
0.786428,-1.14267479668775
0.787426,-1.16904509886674
0.788424,-1.20570561722344
0.789422,-1.25240249937388
0.79042,-1.30829897460767
0.791418,-1.37189560609229
0.792416,-1.44101881584049
0.793414,-1.51290310581181
0.794412,-1.58437648389014
0.79541,-1.65213378358372
0.796408,-1.71305618308213
0.797406,-1.76451783541434
0.798404,-1.80462062884784
0.799402,-1.83231690351794
0.8004,-1.84741003064942
0.801398,-1.85045209175136
0.802396,-1.84257640942166
0.803394,-1.82530675770125
0.804392,-1.80037755984077
0.80539,-1.76958631295779
0.806388,-1.73468650211695
0.807386,-1.69731965845869
0.808384,-1.65897980566432
0.809382,-1.6210016132398
0.81038,-1.58456387754392
0.811378,-1.55070132717966
0.812376,-1.52031939933322
0.813374,-1.49420812110742
0.814372,-1.4730523855429
0.81537,-1.4574367294173
0.816368,-1.44784327812063
0.817366,-1.44464194133651
0.818364,-1.44807236033398
0.819362,-1.4582176712248
0.82036,-1.47497100575788
0.821358,-1.49799692633061
0.822356,-1.52669174104434
0.823354,-1.56014878271978
0.824352,-1.59713694383885
0.82535,-1.63610240750086
0.826348,-1.67520367080843
0.827346,-1.71238757672608
0.828344,-1.74550842819732
0.829342,-1.77248356097417
0.83034,-1.79146864935672
0.831338,-1.80102756383166
0.832336,-1.80026830663197
0.833334,-1.78892074067025
0.834332,-1.76734311035481
0.83533,-1.73645935789797
0.836328,-1.69764301072515
0.837326,-1.65257173721645
0.838324,-1.60307786106413
0.839322,-1.55101532755338
0.84032,-1.49815566608279
0.841318,-1.44611736333376
0.842316,-1.39632675600816
0.843314,-1.3500048126054
0.844312,-1.30817277386466
0.84531,-1.27166986386472
0.846308,-1.24117741088272
0.847306,-1.21724513399137
0.848304,-1.20031668610949
0.849302,-1.19075261655528
0.8503,-1.18884967482819
0.851298,-1.19485584121073
0.852296,-1.20898068575381
0.853294,-1.23140067585476
0.854292,-1.26225891744077
0.85529,-1.3016585608655
0.856288,-1.34964876237415
0.857286,-1.40620170675181
0.858284,-1.47117883607771
0.859282,-1.54428421996797
0.86028,-1.62500316823041
0.861278,-1.71252509714422
0.862276,-1.80565187064259
0.863274,-1.9026970724655
0.864272,-2.00138865351674
0.86527,-2.09879740340839
0.866268,-2.19132559047935
0.867266,-2.27480006831574
0.868264,-2.34471461336836
0.869262,-2.39664703291851
0.87026,-2.42683020740766
0.871258,-2.43278787844207
0.872256,-2.41388163129768
0.873254,-2.37159613036883
0.874252,-2.30944518299955
0.87525,-2.23249995799268
0.876248,-2.14666635357099
0.877246,-2.05790678558147
0.878244,-1.97158598962177
0.879242,-1.89204464218516
0.88024,-1.82241666398602
0.881238,-1.76464347562625
0.882236,-1.71961307995363
0.883234,-1.68735568304115
0.884232,-1.66724598438826
0.88523,-1.65818323075815
0.886228,-1.65873717947999
0.887226,-1.66725939348573
0.888224,-1.68196543568111
0.889222,-1.70099601806348
0.89022,-1.72246538266612
0.891218,-1.7445041336788
0.892216,-1.76530198477151
0.893214,-1.78315373768098
0.894212,-1.79650944726569
0.89521,-1.80402733494687
0.896208,-1.80462584246754
0.897206,-1.79752960944166
0.898204,-1.7823034673873
0.899202,-1.75886902558779
0.9002,-1.72750010917712
0.901198,-1.6887959274505
0.902196,-1.64363386374181
0.903194,-1.59310652434011
0.904192,-1.53844957314272
0.90519,-1.4809675693562
0.906188,-1.42196450271387
0.907186,-1.36268425715636
0.908184,-1.30426426532968
0.909182,-1.24770359295186
0.91018,-1.1938449643292
0.911178,-1.14336900442102
0.912176,-1.09679827542752
0.913174,-1.05450846398219
0.914172,-1.01674420769993
0.91517,-0.983637402666742
0.916168,-0.955226288088112
0.917166,-0.931474072367138
0.918164,-0.91228629022389
0.919162,-0.897526434607674
0.92016,-0.887029681934295
0.921158,-0.88061472940231
0.922156,-0.878093900528705
0.923154,-0.879281763927784
0.924152,-0.884002564963778
0.92515,-0.892096802826499
0.926148,-0.903427306931257
0.927146,-0.917885183294248
0.928144,-0.935396016264728
0.929142,-0.955926719067385
0.93014,-0.979493409775861
0.931138,-1.00617060202931
0.932136,-1.03610174066918
0.933134,-1.0695104671224
0.934132,-1.10671052962034
0.93513,-1.1481090977963
0.936128,-1.19419180794809
0.937126,-1.24546555158826
0.938124,-1.30231374579519
0.939122,-1.36468921429609
0.94012,-1.43155133547782
0.941118,-1.50002060244808
0.942116,-1.56453372715439
0.943114,-1.61692770472283
0.944112,-1.64876798165335
0.94511,-1.65577514220277
0.946108,-1.6410046368912
0.947106,-1.61326010974667
0.948104,-1.58218583906209
0.949102,-1.55452564021424
0.9501,-1.53338952901184
0.951098,-1.51928893556876
0.952096,-1.51139683449426
0.953094,-1.50840359476673
0.954092,-1.5089557551541
0.95509,-1.51183227417368
0.956088,-1.51598944423867
0.957086,-1.52055112774332
0.958084,-1.52478181925306
0.959082,-1.5280586122205
0.96008,-1.5298479235378
0.961078,-1.52968842037743
0.962076,-1.5271798997451
0.963074,-1.52197733930515
0.964072,-1.51378924906829
0.96507,-1.50237949359134
0.966068,-1.48757179657564
0.967066,-1.46925614152421
0.968064,-1.44739623926089
0.969062,-1.42203716049748
0.97006,-1.39331215489917
0.971058,-1.36144762917973
0.972056,-1.32676526966809
0.973054,-1.28968040015938
0.974052,-1.25069588419583
0.97505,-1.21039121556815
0.976048,-1.1694068726698
0.977046,-1.12842449835033
0.978044,-1.08814394438076
0.979042,-1.04925861633041
0.98004,-1.01243080334764
0.981038,-0.978268731271117
0.982036,-0.947306922251244
0.983034,-0.919991102166532
0.984032,-0.896668423628516
0.98503,-0.877583242562204
0.986028,-0.862878179180438
0.987026,-0.852599776266469
