"Freq [GHz]","dB(S(1,1)) []"
0.63573,-1.23730062103685
0.636728,-1.22381841330584
0.637726,-1.21302102036237
0.638724,-1.20499604393633
0.639722,-1.19986377492884
0.64072,-1.19778017438175
0.641718,-1.19894054818722
0.642716,-1.20358397107399
0.643714,-1.21199850722998
0.644712,-1.22452725284679
0.64571,-1.24157518122756
0.646708,-1.2636166906438
0.647706,-1.29120361896164
0.648704,-1.32497326781444
0.649702,-1.36565563040872
0.6507,-1.41407848167541
0.651698,-1.47116818830163
0.652696,-1.53794293111692
0.653694,-1.61549339766564
0.654692,-1.70494381995751
0.65569,-1.80738353072421
0.656688,-1.92375629164757
0.657686,-2.05469237207129
0.658684,-2.20026860030285
0.659682,-2.35968779007423
0.66068,-2.53088628668034
0.661678,-2.71011294715724
0.662676,-2.89157762845072
0.663674,-3.06733333243581
0.664672,-3.2276008800266
0.66567,-3.36170822502951
0.666668,-3.45963883706864
0.667666,-3.51387890762659
0.668664,-3.52097503100113
0.669662,-3.48219714830551
0.67066,-3.40304577069176
0.671658,-3.29185317990948
0.672656,-3.15806066450276
0.673654,-3.01073278138733
0.674652,-2.85760621205508
0.67565,-2.70468971098299
0.676648,-2.55627011755221
0.677646,-2.41514473071587
0.678644,-2.28293712037338
0.679642,-2.16040873594262
0.68064,-2.04772469279011
0.681638,-1.94466156685888
0.682636,-1.85076037823621
0.683634,-1.76543410590905
0.684632,-1.68804023429721
0.68563,-1.61792772672914
0.686628,-1.554465975852
0.687626,-1.49706142828174
0.688624,-1.44516600798215
0.689622,-1.3982802362402
0.69062,-1.35595303710858
0.691618,-1.3177795663811
0.692616,-1.28339794830581
0.693614,-1.25248549536077
0.694612,-1.22475478258569
0.69561,-1.199949820595
0.696608,-1.17784250154708
0.697606,-1.15822946891975
0.698604,-1.14092958010867
0.699602,-1.12578219038225
0.7006,-1.11264658950135
0.701598,-1.10140306787317
0.702596,-1.09195626598422
0.703594,-1.0842416314769
0.704592,-1.07823588639749
0.70559,-1.07397223326413
0.706588,-1.0715603634269
0.707586,-1.07120991445192
0.708584,-1.07325376400887
0.709582,-1.07816487392913
0.71058,-1.08655861136912
0.711578,-1.09917363913693
0.712576,-1.11683025279951
0.713574,-1.14037466734258
0.714572,-1.17062679766881
0.71557,-1.20835147836361
0.716568,-1.25426597903817
0.717566,-1.30908364085443
0.718564,-1.37358198382951
0.719562,-1.44867916651731
0.72056,-1.53550512512337
0.721558,-1.6354589874481
0.722556,-1.7502480667704
0.723554,-1.88190337903198
0.724552,-2.03276136296997
0.72555,-2.20539098554978
0.726548,-2.40242904735253
0.727546,-2.62626360599525
0.728544,-2.87847735021565
0.729542,-3.1589380107767
0.73054,-3.46442795648315
0.731538,-3.78680148156686
0.732536,-4.11095332517218
0.733534,-4.41347876276282
0.734532,-4.66367529639144
0.73553,-4.82870025659212
0.736528,-4.88289091302562
0.737526,-4.81739289785702
0.738524,-4.64391593964597
0.739522,-4.38980264128246
0.74052,-4.08806698207383
0.741518,-3.76854464857123
0.742516,-3.45341406537341
0.743514,-3.15665734513991
0.744512,-2.88558158344195
0.74551,-2.64285428843488
0.746508,-2.42827912551671
0.747506,-2.24008873657556
0.748504,-2.07578928313776
0.749502,-1.93266877090523
0.7505,-1.80807943190651
0.751498,-1.69957870663519
0.752496,-1.60498660625944
0.753494,-1.52239636064309
0.754492,-1.45016083186781
0.75549,-1.38686784769853
0.756488,-1.33131183689261
0.757486,-1.28246568950169
0.758484,-1.23945475254703
0.759482,-1.20153373673025
0.76048,-1.16806669617176
0.761478,-1.1385099320303
0.762476,-1.11239753110367
0.763474,-1.08932920472693
0.764472,-1.0689600965303
0.76547,-1.05099225430758
0.766468,-1.03516749718578
0.767466,-1.02126144691137
0.768464,-1.00907852760073
0.769462,-0.998447770088597
0.77046,-0.989219284546084
0.771458,-0.981261288420057
0.772456,-0.974457596338525
0.773454,-0.968705494904207
0.774452,-0.963913938747396
0.77545,-0.95469906278093
0.776448,-0.9401101836231
0.777446,-0.926813645546576
0.778444,-0.914964527209476
0.779442,-0.904734008569738
0.78044,-0.896311618671339
0.781438,-0.889907816263983
0.782436,-0.885756935254772
0.783434,-0.884120524797064
0.784432,-0.885291108231698
0.78543,-0.889596374179501
0.786428,-0.897403794029249
0.787426,-0.909125628805112
0.788424,-0.925224239108196
0.789422,-0.946217536239213
0.79042,-0.972684299109525
0.791418,-1.00526891403575
0.792416,-1.04468485104646
0.793414,-1.09171584170872
0.794412,-1.14721323217082
0.79541,-1.21208730544161
0.796408,-1.2872894484509
0.797406,-1.37378083726466
0.798404,-1.47248181265027
0.799402,-1.58419438189567
0.8004,-1.7094885484953
0.801398,-1.84854201363459
0.802396,-2.00092338397878
0.803394,-2.16531347505983
0.804392,-2.33917098831034
0.80539,-2.51837223426992
0.806388,-2.69689365289205
0.807386,-2.86665948727517
0.808384,-3.0177299926405
0.809382,-3.13901916966802
0.81038,-3.21964556146708
0.811378,-3.25079291737758
0.812376,-3.22763996470561
0.813374,-3.1506970270583
0.814372,-3.02598386369106
0.81537,-2.86392796549856
0.816368,-2.67739329530885
0.817366,-2.4795247475804
0.818364,-2.28199937797042
0.819362,-2.09396987278791
0.82036,-1.92169363457416
0.821358,-1.76867782747699
0.822356,-1.63613122004469
0.823354,-1.523543617947
0.824352,-1.42926637349829
0.82535,-1.35101837796966
0.826348,-1.28628243986307
0.827346,-1.23258560068894
0.828344,-1.18767480181804
0.829342,-1.14960831483091
0.83034,-1.11678578591387
0.831338,-1.08793797279298
0.832336,-1.06209333028569
0.833334,-1.03853406492292
0.834332,-1.01675008663117
0.83533,-0.996395895232741
0.836328,-0.977252962400495
0.837326,-0.959198517725135
0.838324,-0.942180648626113
0.839322,-0.926199093906503
0.84032,-0.911290890349324
0.841318,-0.897519998624102
0.842316,-0.884970103214792
0.843314,-0.873739895471051
0.844312,-0.863940275849308
0.84531,-0.85569303276685
0.846308,-0.849130662735839
0.847306,-0.84439708680794
0.848304,-0.841649092181106
0.849302,-0.841058386879478
0.8503,-0.842814201939961
0.851298,-0.847126411613682
0.852296,-0.854229169330729
0.853294,-0.864385076493569
0.854292,-0.877889912562011
0.85529,-0.895077957208508
0.856288,-0.916327925844564
0.857286,-0.942069513716385
0.858284,-0.972790493230686
0.859282,-1.00904422218464
0.86028,-1.05145727918902
0.861278,-1.10073672061418
0.862276,-1.1576761135795
0.863274,-1.22315899031962
0.864272,-1.29815762236179
0.86527,-1.38372394348867
0.866268,-1.48096796495195
0.867266,-1.59101704768477
0.868264,-1.71494692286741
0.869262,-1.8536725808708
0.87026,-2.00778470150169
0.871258,-2.17731659791592
0.872256,-2.361430435411
0.873254,-2.5580243178109
0.874252,-2.76328991365736
0.87525,-2.97129923876399
0.876248,-3.17376746013415
0.877246,-3.36020518151446
0.878244,-3.51868599763412
0.879242,-3.63733719520015
0.88024,-3.70637217561779
0.881238,-3.72011400984632
0.882236,-3.67826247234428
0.883234,-3.58586885266523
0.884232,-3.45204664013315
0.88523,-3.28798545648338
0.886228,-3.10499974226904
0.887226,-2.91311981533329
0.888224,-2.72037198220245
0.889222,-2.53262997756567
0.89022,-2.35382194859024
0.891218,-2.186296605354
0.892216,-2.03121642833481
0.893214,-1.88890827536764
0.894212,-1.75914531149365
0.89521,-1.64135873793819
0.896208,-1.53478887783136
0.897206,-1.43858843102948
0.898204,-1.35189013559832
0.899202,-1.2738490231237
0.9002,-1.20366713029226
0.901198,-1.14060644962014
0.902196,-1.08399423115687
0.903194,-1.03322348379389
0.904192,-0.987750606741841
0.90519,-0.947091432603992
0.906188,-0.910816513933662
0.907186,-0.878546179125932
0.908184,-0.849945678350891
0.909182,-0.824720604881882
0.91018,-0.802612689444418
0.911178,-0.783396009626529
0.912176,-0.766873622261217
0.913174,-0.752874606727627
0.914172,-0.741251496382647
0.91517,-0.731878070527876
0.916168,-0.724647478237276
0.917166,-0.719470666578201
0.918164,-0.716275088315288
0.919162,-0.715003667498696
0.92016,-0.715614005036344
0.921158,-0.71807781021376
0.922156,-0.722380548031463
0.923154,-0.728521296112647
0.924152,-0.736512808761467
0.92515,-0.746381789502073
0.926148,-0.758169377072078
0.927146,-0.77193185332298
0.928144,-0.787741584682638
0.929142,-0.805688211559672
0.93014,-0.825880101974027
0.931138,-0.848446086222526
0.932136,-0.873537487642904
0.933134,-0.901330459131306
0.934132,-0.932028623848264
0.93513,-0.965865998229029
0.936128,-1.00311014101181
0.937126,-1.04406541600383
0.938124,-1.08907616751121
0.939122,-1.13852946917732
0.94012,-1.19285689519458
0.941118,-1.25253444274602
0.942116,-1.31807925763288
0.943114,-1.39004111650341
0.944112,-1.46898561821998
0.94511,-1.55546464667908
0.946108,-1.64996782535163
0.947106,-1.75284642771473
0.948104,-1.86419883708026
0.949102,-1.98370503207703
0.9501,-2.11039865580279
0.951098,-2.24237270455715
0.952096,-2.37643465061496
0.953094,-2.50776602443226
0.954092,-2.62970351873123
0.95509,-2.7338312108863
0.956088,-2.81061132855195
0.957086,-2.85070203813614
0.958084,-2.84684391532793
0.959082,-2.79579688007732
0.96008,-2.69953699269512
0.961078,-2.56509218508657
0.962076,-2.40301766126332
0.963074,-2.22516222467567
0.964072,-2.04258789201983
0.96507,-1.86422070969196
0.966068,-1.69634920297138
0.967066,-1.54276334655634
0.968064,-1.40523143215953
0.969062,-1.2840680526387
0.97006,-1.17864860951388
0.971058,-1.0878120247334
0.972056,-1.010145924905
0.973054,-0.944172647161505
0.974052,-0.88846094963372
0.97505,-0.841686361059807
0.976048,-0.802658217780832
0.977046,-0.770326357492485
0.978044,-0.743776227072981
0.979042,-0.72221803373991
0.98004,-0.704973397436309
0.981038,-0.691461525036817
0.982036,-0.681186010942719
0.983034,-0.673722804789734
0.984032,-0.668709552631735
0.98503,-0.665836328830613
0.986028,-0.664837676212276
0.987026,-0.665485825939638
0.988024,-0.667584953405709
0.989022,-0.670966328334904
