"Freq [GHz]","dB(S(1,1)) []"
0.3014,-0.463925786064095
0.302398,-0.481733993553655
0.303396,-0.502682490626418
0.304394,-0.526985086969682
0.305392,-0.55490960128152
0.30639,-0.586785593015619
0.307388,-0.623014208834548
0.308386,-0.664080613910937
0.309384,-0.710569620826601
0.310382,-0.763185311956565
0.31138,-0.822775687793009
0.312378,-0.890363680224209
0.313376,-0.967186267285278
0.314374,-1.05474394018848
0.315372,-1.15486343500675
0.31637,-1.26977748326125
0.317368,-1.40222638727499
0.318366,-1.55558749857644
0.319364,-1.73404013118527
0.320362,-1.94277491684621
0.32136,-2.18825768103156
0.322358,-2.4785575817807
0.323356,-2.82374522211175
0.324354,-3.23635350394956
0.325352,-3.73185986389389
0.32635,-4.32906294977404
0.327348,-5.05001118880351
0.328346,-5.91858296463512
0.329344,-6.95534442409453
0.330342,-8.16251497450673
0.33134,-9.48478482827015
0.332338,-10.7278842037515
0.333336,-11.4899836791498
0.334334,-11.3799330362116
0.335332,-10.4835049557742
0.33633,-9.4613547471166
0.337328,-8.47429786692163
0.338326,-7.54546720330579
0.339324,-6.69702092863799
0.340322,-5.93334453328153
0.34132,-5.2508942530821
0.342318,-4.64305533691914
0.343316,-4.10240147360818
0.344314,-3.62169075815331
0.345312,-3.19426550439079
0.34631,-2.81417659629046
0.347308,-2.47618456586449
0.348306,-2.17570923668332
0.349304,-1.90876153825112
0.350302,-1.67187284737885
0.3513,-1.46202848893327
0.352298,-1.2766078801892
0.353296,-1.11333186796826
0.354294,-0.970216946235564
0.355292,-0.845535698782796
0.35629,-0.737782714780793
0.357288,-0.645645240439115
0.358286,-0.567977892192941
0.359284,-0.50378083412393
0.360282,-0.452180899977022
0.36128,-0.412415211795251
0.362278,-0.383816910582531
0.363276,-0.365802669181386
0.364274,-0.357861704241263
0.365272,-0.359546043608798
0.36627,-0.370461838628435
0.367268,-0.390261538598838
0.368266,-0.418636767809096
0.369264,-0.455311764911976
0.370262,-0.500037260533745
0.37126,-0.552584682562176
0.372258,-0.612740590042215
0.373256,-0.680301246567231
0.374254,-0.755067253007071
0.375252,-0.836838167912102
0.37625,-0.925407052573586
0.377248,-1.02055488717757
0.378246,-1.12204481553224
0.379244,-1.22961618936124
0.380242,-1.34297840014842
0.38124,-1.46180450811824
0.382238,-1.58572470535178
0.383236,-1.71431968448555
0.384234,-1.84711402701091
0.385232,-1.9835697766318
0.38623,-2.1230804235415
0.387228,-2.26496559385484
0.388226,-2.40846681217395
